YEAR,DATE,VENUE,CITY/STATE,IMAGE URL,NET LINK
1999,September 22, 1999,Pan American Center Las Cruces,"Cruces, NM",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-22-1999-pan-american-center-las-cruces-nm-usa.html
1999,September 22, 1999,Pan American Center Las,"Cruces, NM",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-22-1999-pan-american-center-las-cruces-nm-usa.html
1999,September 24, 1999,South Park Meadows Austin,"Austin, TX",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-24-1999-south-park-meadows-austin-tx-usa.html
1999,September 24, 1999,South Park Meadows,"Austin, TX",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-24-1999-south-park-meadows-austin-tx-usa.html
1999,September 25, 1999,Cynthia Woods Mitchell Pavilion The Woodlands,"Woodlands, TX",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-25-1999-cynthia-woods-mitchell-pavilion-the-woodlands-tx-usa.html
1999,September 25, 1999,Cynthia Woods Mitchell Pavilion The,"Woodlands, TX",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-25-1999-cynthia-woods-mitchell-pavilion-the-woodlands-tx-usa.html
1999,September 26, 1999,Kiefer Uno Lakefront Arena University Of New Orleans New Orleans,"Orleans, LA",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-26-1999-kiefer-uno-lakefront-arena-university-of-new-orleans-new-orleans-la-usa.html
1999,September 26, 1999,"Kiefer UNO Lakefront Arena, University Of New","Orleans, LA",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-26-1999-kiefer-uno-lakefront-arena-university-of-new-orleans-new-orleans-la-usa.html
1999,September 28, 1999,Oak Mountain Amphitheatre Pelham,"Pelham, AL",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-28-1999-oak-mountain-amphitheatre-pelham-al-usa.html
1999,September 28, 1999,Oak Mountain Amphitheatre,"Pelham, AL",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-28-1999-oak-mountain-amphitheatre-pelham-al-usa.html
1999,September 29, 1999,Pyramid Arena Memphis,"Memphis, TN",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-29-1999-pyramid-arena-memphis-tn-usa.html
1999,September 29, 1999,Pyramid Arena,"Memphis, TN",/images/default-ticket.jpg,https://phish.net/setlists/phish-september-29-1999-pyramid-arena-memphis-tn-usa.html
1999,October 1, 1999,Hilton Coliseum Ames,"Ames, IA",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-01-1999-hilton-coliseum-ames-ia-usa.html
1999,October 1, 1999,Hilton Coliseum,"Ames, IA",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-01-1999-hilton-coliseum-ames-ia-usa.html
1999,October 2, 1999,Target Center Minneapolis,"Minneapolis, MN",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-02-1999-target-center-minneapolis-mn-usa.html
1999,October 2, 1999,Target Center,"Minneapolis, MN",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-02-1999-target-center-minneapolis-mn-usa.html
1999,October 3, 1999,Allstate Arena Rosemont,"Rosemont, IL",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-03-1999-allstate-arena-rosemont-il-usa.html
1999,October 3, 1999,Allstate Arena,"Rosemont, IL",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-03-1999-allstate-arena-rosemont-il-usa.html
1999,October 4, 1999,Redbird Arena Illinois State University Normal,"Normal, IL",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-04-1999-redbird-arena-illinois-state-university-normal-il-usa.html
1999,October 4, 1999,"Redbird Arena, Illinois State University","Normal, IL",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-04-1999-redbird-arena-illinois-state-university-normal-il-usa.html
1999,October 7, 1999,Nassau Coliseum Uniondale,"Uniondale, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-07-1999-nassau-coliseum-uniondale-ny-usa.html
1999,October 7, 1999,Nassau Veterans Memorial Coliseum,"Uniondale, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-07-1999-nassau-coliseum-uniondale-ny-usa.html
1999,October 8, 1999,Nassau Coliseum Uniondale,"Uniondale, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-08-1999-nassau-coliseum-uniondale-ny-usa.html
1999,October 8, 1999,Nassau Veterans Memorial Coliseum,"Uniondale, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-08-1999-nassau-coliseum-uniondale-ny-usa.html
1999,October 9, 1999,Pepsi Arena Albany,"Albany, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-09-1999-pepsi-arena-albany-ny-usa.html
1999,October 9, 1999,Pepsi Arena,"Albany, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-09-1999-pepsi-arena-albany-ny-usa.html
1999,October 10, 1999,Pepsi Arena Albany,"Albany, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-10-1999-pepsi-arena-albany-ny-usa.html
1999,October 10, 1999,Pepsi Arena,"Albany, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-10-1999-pepsi-arena-albany-ny-usa.html
1999,December 2, 1999,The Palace Of Auburn Hills Auburn Hills,"Hills, MI",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-02-1999-the-palace-of-auburn-hills-auburn-hills-mi-usa.html
1999,December 2, 1999,The Palace Of Auburn,"Hills, MI",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-02-1999-the-palace-of-auburn-hills-auburn-hills-mi-usa.html
1999,December 3, 1999,Firstar Center Cincinnati,"Cincinnati, OH",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-03-1999-firstar-center-cincinnati-oh-usa.html
1999,December 3, 1999,Firstar Center,"Cincinnati, OH",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-03-1999-firstar-center-cincinnati-oh-usa.html
1999,December 4, 1999,Firstar Center Cincinnati,"Cincinnati, OH",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-04-1999-firstar-center-cincinnati-oh-usa.html
1999,December 4, 1999,Firstar Center,"Cincinnati, OH",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-04-1999-firstar-center-cincinnati-oh-usa.html
1999,December 5, 1999,Bluecross Arena Rochester,"Rochester, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-05-1999-bluecross-arena-rochester-ny-usa.html
1999,December 5, 1999,BlueCross Arena,"Rochester, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-05-1999-bluecross-arena-rochester-ny-usa.html
1999,December 7, 1999,Cumberland County Civic Center Portland,"Portland, ME",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-07-1999-cumberland-county-civic-center-portland-me-usa.html
1999,December 7, 1999,Cumberland County Civic Center,"Portland, ME",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-07-1999-cumberland-county-civic-center-portland-me-usa.html
1999,December 8, 1999,Cumberland County Civic Center Portland,"Portland, ME",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-08-1999-cumberland-county-civic-center-portland-me-usa.html
1999,December 8, 1999,Cumberland County Civic Center,"Portland, ME",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-08-1999-cumberland-county-civic-center-portland-me-usa.html
1999,December 10, 1999,First Union Spectrum Philadelphia,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-10-1999-first-union-spectrum-philadelphia-pa-usa.html
1999,December 10, 1999,First Union Spectrum,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-10-1999-first-union-spectrum-philadelphia-pa-usa.html
1999,December 11, 1999,First Union Spectrum Philadelphia,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-11-1999-first-union-spectrum-philadelphia-pa-usa.html
1999,December 11, 1999,First Union Spectrum,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-11-1999-first-union-spectrum-philadelphia-pa-usa.html
1999,December 12, 1999,Hartford Civic Center Hartford,"Hartford, CT",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-12-1999-hartford-civic-center-hartford-ct-usa.html
1999,December 12, 1999,12 1999 Hartford Civic Center,"Hartford, CT",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-12-1999-hartford-civic-center-hartford-ct-usa.html
1999,December 13, 1999,Providence Civic Center Providence,"Providence, RI",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-13-1999-providence-civic-center-providence-ri-usa.html
1999,December 13, 1999,13 1999 Providence Civic Center,"Providence, RI",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-13-1999-providence-civic-center-providence-ri-usa.html
1999,December 15, 1999,Mci Center Washington,"Washington, DC",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-15-1999-mci-center-washington-dc-usa.html
1999,December 15, 1999,MCI Center,"Washington, DC",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-15-1999-mci-center-washington-dc-usa.html
1999,December 16, 1999,Reynolds Coliseum Raleigh,"Raleigh, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-16-1999-reynolds-coliseum-raleigh-nc-usa.html
1999,December 16, 1999,Reynolds Coliseum,"Raleigh, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-16-1999-reynolds-coliseum-raleigh-nc-usa.html
1999,December 17, 1999,Hampton Coliseum Hampton,"Hampton, VA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-17-1999-hampton-coliseum-hampton-va-usa.html
1999,December 17, 1999,17 1999 Hampton Coliseum,"Hampton, VA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-17-1999-hampton-coliseum-hampton-va-usa.html
1999,December 18, 1999,Hampton Coliseum Hampton,"Hampton, VA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-18-1999-hampton-coliseum-hampton-va-usa.html
1999,December 18, 1999,18 1999 Hampton Coliseum,"Hampton, VA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-18-1999-hampton-coliseum-hampton-va-usa.html
1999,December 29, 1999,Big Cypress Seminole Indian Reservation Big Cypress,"Cypress, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-29-1999-big-cypress-seminole-indian-reservation-big-cypress-fl-usa.html
1999,December 29, 1999,Big,"Cypress, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-29-1999-big-cypress-seminole-indian-reservation-big-cypress-fl-usa.html
1999,December 30, 1999,Big Cypress Seminole Indian Reservation Big Cypress,"Cypress, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-30-1999-big-cypress-seminole-indian-reservation-big-cypress-fl-usa.html
1999,December 30, 1999,Big,"Cypress, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-30-1999-big-cypress-seminole-indian-reservation-big-cypress-fl-usa.html
1999,December 31, 1999,Big Cypress Seminole Indian Reservation Big Cypress,"Cypress, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-31-1999-big-cypress-seminole-indian-reservation-big-cypress-fl-usa.html
1999,December 31, 1999,Big,"Cypress, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-31-1999-big-cypress-seminole-indian-reservation-big-cypress-fl-usa.html
2000,May 15, 2000,Sonic Studios Philadelphia,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-15-2000-sonic-studios-philadelphia-pa-usa.html
2000,May 15, 2000,Sonic Studios Philadelphia Pa,Pa,/images/default-ticket.jpg,https://phish.net/setlists/phish-may-15-2000-sonic-studios-philadelphia-pa-usa-2.html
2000,May 15, 2000,Sonic Studios,"Philadelphia, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-15-2000-sonic-studios-philadelphia-pa-usa.html
2000,May 15, 2000,15 2000 Sonic Studios Philadelphia,Pa,/images/default-ticket.jpg,https://phish.net/setlists/phish-may-15-2000-sonic-studios-philadelphia-pa-usa-2.html
2000,May 16, 2000,Ed Sullivan Theater New York,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-16-2000-ed-sullivan-theater-new-york-ny-usa.html
2000,May 16, 2000,Ed Sullivan Theater New,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-16-2000-ed-sullivan-theater-new-york-ny-usa.html
2000,May 18, 2000,Fantasy Studios Berkeley,"Berkeley, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-18-2000-fantasy-studios-berkeley-ca-usa.html
2000,May 18, 2000,Fantasy Studios,"Berkeley, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-18-2000-fantasy-studios-berkeley-ca-usa.html
2000,May 19, 2000,Key Club Los Angeles,"Angeles, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-19-2000-key-club-los-angeles-ca-usa.html
2000,May 19, 2000,Key Club Los Angeles Ca,Ca,/images/default-ticket.jpg,https://phish.net/setlists/phish-may-19-2000-key-club-los-angeles-ca-usa-2.html
2000,May 19, 2000,Key Club Los,"Angeles, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-19-2000-key-club-los-angeles-ca-usa.html
2000,May 19, 2000,19 2000 Key Club Los Angeles,Ca,/images/default-ticket.jpg,https://phish.net/setlists/phish-may-19-2000-key-club-los-angeles-ca-usa-2.html
2000,May 21, 2000,Radio City Music Hall New York,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-21-2000-radio-city-music-hall-new-york-ny-usa.html
2000,May 21, 2000,Radio City Music Hall New,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-21-2000-radio-city-music-hall-new-york-ny-usa.html
2000,May 22, 2000,Radio City Music Hall New York,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-22-2000-radio-city-music-hall-new-york-ny-usa.html
2000,May 22, 2000,Radio City Music Hall New,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-22-2000-radio-city-music-hall-new-york-ny-usa.html
2000,May 23, 2000,Roseland Ballroom New York,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-23-2000-roseland-ballroom-new-york-ny-usa.html
2000,May 23, 2000,Roseland Ballroom New,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-may-23-2000-roseland-ballroom-new-york-ny-usa.html
2000,June 9, 2000,On Air East Shibuya Ku,"Ku, TOKYO",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-09-2000-on-air-east-shibuya-ku-tokyo-japan.html
2000,June 9, 2000,09 2000 On Air East Shibuya,"Ku, TOKYO",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-09-2000-on-air-east-shibuya-ku-tokyo-japan.html
2000,June 10, 2000,Zepp Koto Ku,"Ku, TOKYO",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-10-2000-zepp-koto-ku-tokyo-japan.html
2000,June 10, 2000,10 2000 Zepp Koto,"Ku, TOKYO",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-10-2000-zepp-koto-ku-tokyo-japan.html
2000,June 11, 2000,Hibiya Outdoor Theatre Chiyoda Ku,"Ku, TOKYO",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-11-2000-hibiya-outdoor-theatre-chiyoda-ku-tokyo-japan.html
2000,June 11, 2000,11 2000 Hibiya Outdoor Theatre Chiyoda,"Ku, TOKYO",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-11-2000-hibiya-outdoor-theatre-chiyoda-ku-tokyo-japan.html
2000,June 13, 2000,Club Quattro Naka Ku,"Ku, NAGOYA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-13-2000-club-quattro-naka-ku-nagoya-japan.html
2000,June 13, 2000,13 2000 Club Quattro Naka,"Ku, NAGOYA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-13-2000-club-quattro-naka-ku-nagoya-japan.html
2000,June 14, 2000,Drum Logos Chuo Ku,"Ku, FUKUOKA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-14-2000-drum-logos-chuo-ku-fukuoka-japan.html
2000,June 14, 2000,14 2000 Drum Logos Chuo,"Ku, FUKUOKA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-14-2000-drum-logos-chuo-ku-fukuoka-japan.html
2000,June 15, 2000,Big Cat Chuo Ku,"Ku, OSAKA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-15-2000-big-cat-chuo-ku-osaka-japan.html
2000,June 15, 2000,15 2000 Big Cat Chuo,"Ku, OSAKA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-15-2000-big-cat-chuo-ku-osaka-japan.html
2000,June 16, 2000,Zepp Suminoe Ku,"Ku, OSAKA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-16-2000-zepp-suminoe-ku-osaka-japan.html
2000,June 16, 2000,16 2000 Zepp Suminoe,"Ku, OSAKA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-16-2000-zepp-suminoe-ku-osaka-japan.html
2000,June 22, 2000,Amsouth Amphitheatre Antioch,"Antioch, TN",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-22-2000-amsouth-amphitheatre-antioch-tn-usa.html
2000,June 22, 2000,AmSouth Amphitheatre,"Antioch, TN",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-22-2000-amsouth-amphitheatre-antioch-tn-usa.html
2000,June 23, 2000,Lakewood Amphitheatre Atlanta,"Atlanta, GA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-23-2000-lakewood-amphitheatre-atlanta-ga-usa.html
2000,June 23, 2000,Lakewood Amphitheatre,"Atlanta, GA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-23-2000-lakewood-amphitheatre-atlanta-ga-usa.html
2000,June 24, 2000,Lakewood Amphitheatre Atlanta,"Atlanta, GA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-24-2000-lakewood-amphitheatre-atlanta-ga-usa.html
2000,June 24, 2000,Lakewood Amphitheatre,"Atlanta, GA",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-24-2000-lakewood-amphitheatre-atlanta-ga-usa.html
2000,June 25, 2000,Alltel Pavilion At Walnut Creek Raleigh,"Raleigh, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-25-2000-alltel-pavilion-at-walnut-creek-raleigh-nc-usa.html
2000,June 25, 2000,ALLTEL Pavilion At Walnut Creek,"Raleigh, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-25-2000-alltel-pavilion-at-walnut-creek-raleigh-nc-usa.html
2000,June 27, 2000,Nbc Television Studios Studio 6a New York,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-27-2000-nbc-television-studios-studio-6a-new-york-ny-usa.html
2000,June 27, 2000,"NBC Television Studios, Studio 6A New","New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-27-2000-nbc-television-studios-studio-6a-new-york-ny-usa.html
2000,June 28, 2000,Pnc Bank Arts Center Holmdel,"Holmdel, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-28-2000-pnc-bank-arts-center-holmdel-nj-usa.html
2000,June 28, 2000,PNC Bank Arts Center,"Holmdel, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-28-2000-pnc-bank-arts-center-holmdel-nj-usa.html
2000,June 29, 2000,Pnc Bank Arts Center Holmdel,"Holmdel, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-29-2000-pnc-bank-arts-center-holmdel-nj-usa.html
2000,June 29, 2000,PNC Bank Arts Center,"Holmdel, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-29-2000-pnc-bank-arts-center-holmdel-nj-usa.html
2000,June 30, 2000,Meadows Music Theatre Hartford,"Hartford, CT",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-30-2000-meadows-music-theatre-hartford-ct-usa.html
2000,June 30, 2000,Meadows Music Theatre,"Hartford, CT",/images/default-ticket.jpg,https://phish.net/setlists/phish-june-30-2000-meadows-music-theatre-hartford-ct-usa.html
2000,July 1, 2000,Meadows Music Theatre Hartford,"Hartford, CT",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-01-2000-meadows-music-theatre-hartford-ct-usa.html
2000,July 1, 2000,Meadows Music Theatre,"Hartford, CT",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-01-2000-meadows-music-theatre-hartford-ct-usa.html
2000,July 3, 2000,E Centre Camden,"Camden, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-03-2000-e-centre-camden-nj-usa.html
2000,July 3, 2000,E Centre,"Camden, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-03-2000-e-centre-camden-nj-usa.html
2000,July 4, 2000,E Centre Camden,"Camden, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-04-2000-e-centre-camden-nj-usa.html
2000,July 4, 2000,E Centre,"Camden, NJ",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-04-2000-e-centre-camden-nj-usa.html
2000,July 6, 2000,Molson Amphitheatre Toronto,"Toronto, ONTARIO",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-06-2000-molson-amphitheatre-toronto-ontario-canada.html
2000,July 6, 2000,06 2000 Molson Amphitheatre,"Toronto, ONTARIO",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-06-2000-molson-amphitheatre-toronto-ontario-canada.html
2000,July 7, 2000,Star Lake Amphitheatre Burgettstown,"Burgettstown, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-07-2000-star-lake-amphitheatre-burgettstown-pa-usa.html
2000,July 7, 2000,Star Lake Amphitheatre,"Burgettstown, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-07-2000-star-lake-amphitheatre-burgettstown-pa-usa.html
2000,July 8, 2000,Alpine Valley Music Theatre East Troy,"Troy, WI",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-08-2000-alpine-valley-music-theatre-east-troy-wi-usa.html
2000,July 8, 2000,Alpine Valley Music Theatre East,"Troy, WI",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-08-2000-alpine-valley-music-theatre-east-troy-wi-usa.html
2000,July 10, 2000,Deer Creek Music Center Noblesville,"Noblesville, IN",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-10-2000-deer-creek-music-center-noblesville-in-usa.html
2000,July 10, 2000,Deer Creek Music Center,"Noblesville, IN",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-10-2000-deer-creek-music-center-noblesville-in-usa.html
2000,July 11, 2000,Deer Creek Music Center Noblesville,"Noblesville, IN",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-11-2000-deer-creek-music-center-noblesville-in-usa.html
2000,July 11, 2000,Deer Creek Music Center,"Noblesville, IN",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-11-2000-deer-creek-music-center-noblesville-in-usa.html
2000,July 12, 2000,Deer Creek Music Center Noblesville,"Noblesville, IN",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-12-2000-deer-creek-music-center-noblesville-in-usa.html
2000,July 12, 2000,Deer Creek Music Center,"Noblesville, IN",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-12-2000-deer-creek-music-center-noblesville-in-usa.html
2000,July 14, 2000,Polaris Amphitheater Columbus,"Columbus, OH",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-14-2000-polaris-amphitheater-columbus-oh-usa.html
2000,July 14, 2000,Polaris Amphitheater,"Columbus, OH",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-14-2000-polaris-amphitheater-columbus-oh-usa.html
2000,July 15, 2000,Polaris Amphitheater Columbus,"Columbus, OH",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-15-2000-polaris-amphitheater-columbus-oh-usa.html
2000,July 15, 2000,Polaris Amphitheater,"Columbus, OH",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-15-2000-polaris-amphitheater-columbus-oh-usa.html
2000,July 17, 2000,Klru Studios University Of Texas Austin,"Austin, TX",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-17-2000-klru-studios-university-of-texas-austin-tx-usa.html
2000,July 17, 2000,"KLRU Studios, University Of Texas","Austin, TX",/images/default-ticket.jpg,https://phish.net/setlists/phish-july-17-2000-klru-studios-university-of-texas-austin-tx-usa.html
2000,October 3, 2000,Nbc Studios Burbank,"Burbank, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-03-2000-nbc-studios-burbank-ca-usa.html
2000,October 3, 2000,NBC Studios,"Burbank, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-october-03-2000-nbc-studios-burbank-ca-usa.html
2001,December 1, 2001,Reception Hall Swisstel Boston,"Boston, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-01-2001-reception-hall-swisstel-boston-ma-usa.html
2001,December 1, 2001,"Reception Hall, SwissôTel","Boston, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-01-2001-reception-hall-swisstel-boston-ma-usa.html
2002,December 14, 2002,Studio 8h Nbc Studios New York,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-14-2002-studio-8h-nbc-studios-new-york-ny-usa.html
2002,December 14, 2002,"Studio 8H, NBC Studios New","New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-14-2002-studio-8h-nbc-studios-new-york-ny-usa.html
2002,December 19, 2002,Ed Sullivan Theater New York,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-19-2002-ed-sullivan-theater-new-york-ny-usa.html
2002,December 19, 2002,Ed Sullivan Theater New,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-19-2002-ed-sullivan-theater-new-york-ny-usa.html
2002,December 31, 2002,Madison Square Garden New York,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-31-2002-madison-square-garden-new-york-ny-usa.html
2002,December 31, 2002,Madison Square Garden New,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-31-2002-madison-square-garden-new-york-ny-usa.html
2003,January 2, 2003,Hampton Coliseum Hampton,"Hampton, VA",/images/default-ticket.jpg,https://phish.net/setlists/phish-january-02-2003-hampton-coliseum-hampton-va-usa.html
2003,January 2, 2003,02 2003 Hampton Coliseum,"Hampton, VA",/images/default-ticket.jpg,https://phish.net/setlists/phish-january-02-2003-hampton-coliseum-hampton-va-usa.html
2003,January 3, 2003,Hampton Coliseum Hampton,"Hampton, VA",/images/default-ticket.jpg,https://phish.net/setlists/phish-january-03-2003-hampton-coliseum-hampton-va-usa.html
2003,January 3, 2003,03 2003 Hampton Coliseum,"Hampton, VA",/images/default-ticket.jpg,https://phish.net/setlists/phish-january-03-2003-hampton-coliseum-hampton-va-usa.html
2003,January 4, 2003,Hampton Coliseum Hampton,"Hampton, VA",/images/default-ticket.jpg,https://phish.net/setlists/phish-january-04-2003-hampton-coliseum-hampton-va-usa.html
2003,January 4, 2003,04 2003 Hampton Coliseum,"Hampton, VA",/images/default-ticket.jpg,https://phish.net/setlists/phish-january-04-2003-hampton-coliseum-hampton-va-usa.html
2003,February 14, 2003,Great Western Forum Inglewood,"Inglewood, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-14-2003-great-western-forum-inglewood-ca-usa.html
2003,February 14, 2003,Great Western Forum,"Inglewood, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-14-2003-great-western-forum-inglewood-ca-usa.html
2003,February 15, 2003,Thomas Mack Center Las Vegas,"Vegas, NV",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-15-2003-thomas-mack-center-las-vegas-nv-usa.html
2003,February 15, 2003,Thomas & Mack Center Las,"Vegas, NV",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-15-2003-thomas-mack-center-las-vegas-nv-usa.html
